CollegeID,PrefNumber,UniqueID
31,4,6865618234
72,19,6865618234
135,8,6865618234
146,20,6865618234
147,10,6865618234
169,6,6865618234
174,2,6865618234
175,1,6865618234
193,11,6865618234
203,12,6865618234
204,13,6865618234
256,14,6865618234
257,7,6865618234
10,19,8337490756
11,9,8337490756
20,18,8337490756
21,8,8337490756
27,17,8337490756
28,7,8337490756
30,15,8337490756
31,6,8337490756
72,16,8337490756
135,2,8337490756
146,12,8337490756
147,1,8337490756
169,14,8337490756
174,10,8337490756
175,5,8337490756
193,11,8337490756
203,13,8337490756
204,3,8337490756
256,20,8337490756
257,4,8337490756
11,1,9551675765
21,2,9551675765
28,3,9551675765
31,4,9551675765
135,5,9551675765
147,6,9551675765
169,7,9551675765
174,8,9551675765
175,9,9551675765
193,10,9551675765
204,11,9551675765
257,12,9551675765
244,1,5078123798
12,6,5775066200
13,7,5775066200
14,8,5775066200
15,9,5775066200
34,10,5775066200
35,11,5775066200
36,12,5775066200
37,13,5775066200
57,14,5775066200
58,15,5775066200
81,16,5775066200
82,17,5775066200
98,18,5775066200
99,19,5775066200
119,20,5775066200
120,21,5775066200
153,22,5775066200
167,2,5775066200
168,3,5775066200
179,4,5775066200
187,1,5775066200
243,23,5775066200
244,24,5775066200
258,25,5775066200
276,26,5775066200
277,27,5775066200
308,28,5775066200
324,29,5775066200
325,30,5775066200
344,31,5775066200
345,5,5775066200
36,7,8911225806
37,8,8911225806
57,6,8911225806
168,3,8911225806
179,2,8911225806
187,1,8911225806
258,4,8911225806
276,5,8911225806
10,20,4881122286
11,19,4881122286
20,17,4881122286
21,16,4881122286
27,15,4881122286
28,12,4881122286
30,14,4881122286
31,13,4881122286
72,18,4881122286
135,11,4881122286
146,2,4881122286
147,1,4881122286
169,6,4881122286
174,7,4881122286
175,8,4881122286
193,3,4881122286
203,9,4881122286
204,4,4881122286
256,10,4881122286
257,5,4881122286
135,4,9056650516
146,1,9056650516
147,2,9056650516
169,3,9056650516
10,10,5169939327
11,4,5169939327
20,11,5169939327
21,9,5169939327
27,12,5169939327
28,3,5169939327
30,13,5169939327
31,8,5169939327
72,14,5169939327
135,7,5169939327
146,15,5169939327
147,1,5169939327
169,16,5169939327
174,2,5169939327
175,17,5169939327
193,20,5169939327
203,18,5169939327
204,5,5169939327
256,19,5169939327
257,6,5169939327
10,14,9832366714
11,12,9832366714
20,15,9832366714
21,11,9832366714
27,16,9832366714
28,10,9832366714
30,17,9832366714
31,9,9832366714
72,13,9832366714
135,3,9832366714
146,18,9832366714
147,1,9832366714
169,5,9832366714
174,6,9832366714
175,7,9832366714
193,2,9832366714
203,19,9832366714
204,8,9832366714
256,20,9832366714
257,4,9832366714
10,20,4148462868
11,19,4148462868
20,7,4148462868
21,6,4148462868
27,11,4148462868
28,8,4148462868
30,9,4148462868
31,10,4148462868
72,13,4148462868
135,12,4148462868
146,2,4148462868
147,1,4148462868
169,3,4148462868
174,4,4148462868
175,5,4148462868
193,14,4148462868
203,15,4148462868
204,16,4148462868
256,17,4148462868
257,18,4148462868
11,8,4755325943
21,4,4755325943
28,9,4755325943
31,3,4755325943
135,2,4755325943
147,1,4755325943
169,10,4755325943
174,5,4755325943
175,11,4755325943
204,6,4755325943
257,7,4755325943
12,8,7901545670
15,9,7901545670
34,10,7901545670
36,11,7901545670
37,12,7901545670
57,7,7901545670
82,13,7901545670
99,14,7901545670
119,15,7901545670
153,6,7901545670
168,4,7901545670
179,5,7901545670
187,16,7901545670
244,17,7901545670
258,18,7901545670
276,19,7901545670
308,2,7901545670
324,3,7901545670
345,1,7901545670
21,11,1422787487
27,12,1422787487
28,10,1422787487
30,9,1422787487
31,8,1422787487
135,1,1422787487
147,5,1422787487
169,2,1422787487
174,3,1422787487
175,4,1422787487
204,6,1422787487
257,7,1422787487
12,14,1899005011
13,31,1899005011
14,30,1899005011
15,7,1899005011
34,6,1899005011
35,17,1899005011
36,2,1899005011
37,3,1899005011
57,4,1899005011
58,29,1899005011
81,28,1899005011
82,27,1899005011
98,26,1899005011
99,25,1899005011
119,24,1899005011
120,23,1899005011
153,16,1899005011
167,15,1899005011
168,1,1899005011
179,5,1899005011
187,10,1899005011
243,18,1899005011
244,9,1899005011
258,19,1899005011
276,8,1899005011
277,22,1899005011
308,11,1899005011
324,12,1899005011
325,21,1899005011
344,20,1899005011
345,13,1899005011
21,5,3083600973
28,1,3083600973
31,2,3083600973
135,6,3083600973
174,3,3083600973
175,4,3083600973
147,1,4052091811
204,2,4052091811
257,3,4052091811
10,13,7264895886
11,7,7264895886
20,14,7264895886
21,6,7264895886
27,15,7264895886
28,5,7264895886
30,16,7264895886
31,4,7264895886
72,17,7264895886
135,12,7264895886
146,18,7264895886
147,11,7264895886
169,10,7264895886
174,9,7264895886
175,8,7264895886
193,3,7264895886
203,2,7264895886
204,19,7264895886
256,20,7264895886
257,1,7264895886
10,17,8227652966
11,16,8227652966
20,15,8227652966
21,14,8227652966
27,13,8227652966
28,12,8227652966
30,11,8227652966
31,10,8227652966
72,9,8227652966
135,4,8227652966
146,18,8227652966
147,5,8227652966
169,8,8227652966
174,7,8227652966
175,6,8227652966
193,2,8227652966
203,3,8227652966
204,1,8227652966
256,19,8227652966
257,20,8227652966
10,13,9637790605
11,2,9637790605
20,14,9637790605
21,3,9637790605
27,15,9637790605
28,4,9637790605
30,16,9637790605
31,5,9637790605
72,17,9637790605
135,6,9637790605
146,18,9637790605
147,1,9637790605
169,7,9637790605
174,8,9637790605
175,9,9637790605
193,10,9637790605
203,19,9637790605
204,11,9637790605
256,20,9637790605
257,12,9637790605
10,20,1464795309
11,9,1464795309
20,18,1464795309
21,11,1464795309
27,17,1464795309
28,8,1464795309
30,19,1464795309
31,10,1464795309
72,16,1464795309
135,7,1464795309
146,14,1464795309
147,2,1464795309
169,6,1464795309
174,4,1464795309
175,5,1464795309
193,1,1464795309
203,15,1464795309
204,3,1464795309
256,13,1464795309
257,12,1464795309
12,9,4708040868
13,10,4708040868
14,4,4708040868
15,11,4708040868
34,12,4708040868
35,5,4708040868
36,13,4708040868
37,14,4708040868
57,15,4708040868
58,3,4708040868
81,6,4708040868
82,16,4708040868
98,7,4708040868
99,17,4708040868
119,18,4708040868
120,19,4708040868
153,20,4708040868
167,1,4708040868
168,21,4708040868
179,22,4708040868
187,23,4708040868
243,24,4708040868
244,25,4708040868
258,26,4708040868
276,27,4708040868
277,28,4708040868
308,29,4708040868
324,30,4708040868
325,8,4708040868
344,2,4708040868
345,31,4708040868
10,11,4445570285
11,3,4445570285
20,12,4445570285
21,4,4445570285
27,13,4445570285
28,5,4445570285
30,14,4445570285
31,6,4445570285
72,15,4445570285
135,7,4445570285
146,16,4445570285
147,8,4445570285
169,17,4445570285
174,9,4445570285
175,10,4445570285
193,18,4445570285
203,19,4445570285
204,2,4445570285
256,20,4445570285
257,1,4445570285
12,9,3669984445
13,10,3669984445
14,11,3669984445
15,12,3669984445
34,13,3669984445
35,14,3669984445
36,15,3669984445
37,16,3669984445
57,17,3669984445
58,18,3669984445
81,2,3669984445
82,3,3669984445
98,4,3669984445
99,5,3669984445
119,1,3669984445
120,8,3669984445
153,19,3669984445
167,20,3669984445
168,21,3669984445
179,22,3669984445
187,23,3669984445
243,24,3669984445
244,25,3669984445
258,26,3669984445
276,27,3669984445
277,28,3669984445
308,29,3669984445
324,30,3669984445
325,31,3669984445
344,6,3669984445
345,7,3669984445
10,20,6054642929
11,19,6054642929
20,18,6054642929
21,17,6054642929
27,16,6054642929
28,15,6054642929
30,14,6054642929
31,13,6054642929
72,12,6054642929
135,11,6054642929
146,7,6054642929
147,6,6054642929
169,4,6054642929
174,3,6054642929
175,5,6054642929
193,8,6054642929
203,10,6054642929
204,9,6054642929
256,2,6054642929
257,1,6054642929
146,7,2428403799
147,8,2428403799
169,4,2428403799
174,5,2428403799
175,6,2428403799
193,1,2428403799
203,3,2428403799
204,2,2428403799
256,9,2428403799
257,10,2428403799
10,15,5499683572
11,10,5499683572
20,16,5499683572
21,11,5499683572
27,17,5499683572
28,6,5499683572
30,18,5499683572
31,7,5499683572
72,13,5499683572
135,2,5499683572
146,14,5499683572
147,1,5499683572
169,8,5499683572
174,12,5499683572
175,9,5499683572
193,3,5499683572
203,19,5499683572
204,4,5499683572
256,20,5499683572
257,5,5499683572
12,11,2565080422
13,31,2565080422
14,30,2565080422
15,9,2565080422
34,10,2565080422
35,29,2565080422
36,7,2565080422
37,8,2565080422
57,6,2565080422
58,28,2565080422
81,27,2565080422
82,12,2565080422
98,26,2565080422
99,13,2565080422
119,14,2565080422
120,25,2565080422
153,15,2565080422
167,24,2565080422
168,4,2565080422
179,2,2565080422
187,1,2565080422
243,23,2565080422
244,16,2565080422
258,3,2565080422
276,17,2565080422
277,22,2565080422
308,18,2565080422
324,19,2565080422
325,21,2565080422
344,20,2565080422
345,5,2565080422
10,20,1326712342
11,8,1326712342
20,17,1326712342
21,7,1326712342
27,16,1326712342
28,9,1326712342
30,15,1326712342
31,6,1326712342
72,14,1326712342
135,5,1326712342
146,13,1326712342
147,4,1326712342
169,12,1326712342
174,11,1326712342
175,10,1326712342
193,2,1326712342
203,3,1326712342
204,1,1326712342
256,18,1326712342
257,19,1326712342
27,1,6244499808
30,2,6244499808
12,13,3423208841
15,12,3423208841
34,1,3423208841
36,2,3423208841
37,3,3423208841
57,4,3423208841
82,11,3423208841
99,14,3423208841
119,15,3423208841
153,16,3423208841
168,17,3423208841
179,10,3423208841
187,18,3423208841
244,5,3423208841
258,6,3423208841
276,7,3423208841
308,8,3423208841
324,9,3423208841
345,19,3423208841
12,1,4234020120
13,2,4234020120
14,3,4234020120
15,4,4234020120
34,5,4234020120
35,6,4234020120
36,7,4234020120
37,8,4234020120
57,9,4234020120
58,10,4234020120
81,11,4234020120
82,12,4234020120
98,13,4234020120
99,14,4234020120
119,15,4234020120
120,16,4234020120
153,17,4234020120
167,18,4234020120
168,19,4234020120
179,20,4234020120
187,21,4234020120
243,22,4234020120
244,23,4234020120
258,24,4234020120
276,25,4234020120
277,26,4234020120
308,27,4234020120
324,28,4234020120
325,29,4234020120
344,30,4234020120
345,31,4234020120
14,7,5120787365
35,4,5120787365
81,5,5120787365
98,6,5120787365
167,3,5120787365
243,2,5120787365
344,1,5120787365
153,2,7987069752
244,1,7987069752
308,4,7987069752
324,3,7987069752
325,6,7987069752
345,5,7987069752
10,13,7161283491
11,12,7161283491
20,14,7161283491
21,11,7161283491
27,15,7161283491
28,10,7161283491
30,16,7161283491
31,9,7161283491
72,17,7161283491
135,2,7161283491
146,18,7161283491
147,1,7161283491
169,3,7161283491
174,4,7161283491
175,5,7161283491
193,6,7161283491
203,19,7161283491
204,7,7161283491
256,20,7161283491
257,8,7161283491
12,11,2586018879
13,19,2586018879
14,20,2586018879
15,12,2586018879
34,13,2586018879
35,21,2586018879
36,1,2586018879
37,2,2586018879
57,3,2586018879
58,22,2586018879
81,23,2586018879
82,9,2586018879
98,24,2586018879
99,10,2586018879
119,14,2586018879
120,25,2586018879
153,15,2586018879
167,26,2586018879
168,4,2586018879
179,5,2586018879
187,27,2586018879
243,28,2586018879
244,16,2586018879
258,17,2586018879
276,18,2586018879
277,29,2586018879
308,8,2586018879
324,7,2586018879
325,30,2586018879
344,31,2586018879
345,6,2586018879
10,12,7566327978
11,11,7566327978
20,13,7566327978
21,10,7566327978
27,14,7566327978
28,9,7566327978
30,15,7566327978
31,8,7566327978
72,16,7566327978
135,5,7566327978
146,17,7566327978
147,7,7566327978
169,18,7566327978
174,3,7566327978
175,6,7566327978
193,1,7566327978
203,19,7566327978
204,2,7566327978
256,20,7566327978
257,4,7566327978
12,18,5992317080
15,3,5992317080
34,19,5992317080
36,1,5992317080
37,2,5992317080
57,4,5992317080
82,17,5992317080
99,16,5992317080
119,15,5992317080
153,14,5992317080
168,5,5992317080
179,6,5992317080
187,7,5992317080
244,13,5992317080
258,12,5992317080
276,8,5992317080
308,9,5992317080
324,10,5992317080
345,11,5992317080
10,20,1723401548
11,12,1723401548
20,19,1723401548
21,13,1723401548
27,8,1723401548
28,7,1723401548
30,9,1723401548
31,10,1723401548
72,18,1723401548
135,14,1723401548
146,17,1723401548
147,15,1723401548
169,1,1723401548
174,2,1723401548
175,3,1723401548
193,11,1723401548
203,16,1723401548
204,6,1723401548
256,4,1723401548
257,5,1723401548
10,20,1225261808
11,19,1225261808
20,18,1225261808
21,17,1225261808
27,16,1225261808
28,15,1225261808
30,14,1225261808
31,2,1225261808
72,13,1225261808
135,12,1225261808
146,11,1225261808
147,10,1225261808
169,4,1225261808
174,5,1225261808
175,9,1225261808
193,8,1225261808
203,7,1225261808
204,3,1225261808
256,6,1225261808
257,1,1225261808
10,13,4678583270
11,7,4678583270
20,14,4678583270
21,6,4678583270
27,15,4678583270
28,5,4678583270
30,16,4678583270
31,4,4678583270
72,17,4678583270
135,12,4678583270
146,18,4678583270
147,11,4678583270
169,10,4678583270
174,8,4678583270
175,9,4678583270
193,3,4678583270
203,19,4678583270
204,2,4678583270
256,20,4678583270
257,1,4678583270
10,19,8478655292
11,20,8478655292
20,15,8478655292
21,14,8478655292
27,13,8478655292
28,12,8478655292
30,11,8478655292
31,10,8478655292
72,18,8478655292
135,2,8478655292
146,4,8478655292
147,3,8478655292
169,1,8478655292
174,5,8478655292
175,6,8478655292
193,8,8478655292
203,7,8478655292
204,9,8478655292
256,16,8478655292
257,17,8478655292
10,14,1263829266
11,15,1263829266
20,10,1263829266
21,11,1263829266
27,3,1263829266
28,1,1263829266
30,4,1263829266
31,2,1263829266
72,13,1263829266
135,12,1263829266
146,16,1263829266
147,17,1263829266
169,5,1263829266
174,6,1263829266
175,7,1263829266
193,18,1263829266
203,19,1263829266
204,20,1263829266
256,8,1263829266
257,9,1263829266
12,9,3194487090
13,10,3194487090
14,6,3194487090
15,7,3194487090
34,8,3194487090
35,3,3194487090
36,4,3194487090
37,5,3194487090
57,11,3194487090
58,12,3194487090
81,13,3194487090
82,14,3194487090
98,15,3194487090
99,16,3194487090
119,17,3194487090
120,18,3194487090
153,19,3194487090
167,20,3194487090
168,21,3194487090
179,22,3194487090
187,23,3194487090
243,24,3194487090
244,25,3194487090
258,26,3194487090
276,1,3194487090
277,2,3194487090
308,27,3194487090
324,28,3194487090
325,29,3194487090
344,30,3194487090
345,31,3194487090
167,2,3910010509
168,1,3910010509
12,9,5522522720
13,31,5522522720
14,30,5522522720
15,10,5522522720
34,11,5522522720
35,29,5522522720
36,12,5522522720
37,13,5522522720
57,14,5522522720
58,28,5522522720
81,27,5522522720
82,6,5522522720
98,26,5522522720
99,5,5522522720
119,8,5522522720
120,25,5522522720
153,15,5522522720
167,24,5522522720
168,16,5522522720
179,17,5522522720
187,18,5522522720
243,23,5522522720
244,7,5522522720
258,19,5522522720
276,20,5522522720
277,22,5522522720
308,4,5522522720
324,1,5522522720
325,2,5522522720
344,21,5522522720
345,3,5522522720
10,8,7643464301
11,1,7643464301
20,9,7643464301
21,2,7643464301
27,10,7643464301
28,3,7643464301
30,11,7643464301
31,4,7643464301
72,12,7643464301
135,5,7643464301
146,13,7643464301
147,6,7643464301
169,7,7643464301
174,14,7643464301
175,15,7643464301
193,16,7643464301
203,17,7643464301
204,18,7643464301
256,19,7643464301
257,20,7643464301
12,4,5234393616
13,5,5234393616
14,6,5234393616
15,7,5234393616
34,8,5234393616
35,9,5234393616
36,10,5234393616
37,11,5234393616
57,12,5234393616
58,13,5234393616
81,14,5234393616
82,15,5234393616
98,16,5234393616
99,17,5234393616
119,18,5234393616
120,19,5234393616
153,20,5234393616
167,21,5234393616
168,22,5234393616
179,23,5234393616
187,24,5234393616
243,25,5234393616
244,26,5234393616
258,27,5234393616
276,28,5234393616
277,29,5234393616
308,3,5234393616
324,2,5234393616
325,30,5234393616
344,31,5234393616
345,1,5234393616
12,23,6755353379
13,5,6755353379
14,24,6755353379
15,22,6755353379
34,21,6755353379
35,25,6755353379
36,20,6755353379
37,19,6755353379
57,18,6755353379
58,4,6755353379
81,26,6755353379
82,9,6755353379
98,27,6755353379
99,10,6755353379
119,11,6755353379
120,3,6755353379
153,28,6755353379
167,29,6755353379
168,12,6755353379
179,13,6755353379
187,14,6755353379
243,30,6755353379
244,15,6755353379
258,16,6755353379
276,17,6755353379
277,2,6755353379
308,6,6755353379
324,7,6755353379
325,1,6755353379
344,31,6755353379
345,8,6755353379
10,4,3926852336
11,5,3926852336
20,6,3926852336
21,7,3926852336
27,8,3926852336
28,9,3926852336
30,10,3926852336
31,11,3926852336
72,12,3926852336
135,13,3926852336
146,14,3926852336
147,1,3926852336
169,15,3926852336
174,16,3926852336
175,17,3926852336
193,18,3926852336
203,19,3926852336
204,20,3926852336
256,3,3926852336
257,2,3926852336
12,6,2891809208
13,7,2891809208
14,8,2891809208
15,9,2891809208
34,5,2891809208
35,2,2891809208
36,3,2891809208
37,10,2891809208
57,11,2891809208
58,12,2891809208
81,13,2891809208
82,14,2891809208
98,15,2891809208
99,16,2891809208
119,17,2891809208
120,18,2891809208
153,19,2891809208
167,20,2891809208
168,21,2891809208
179,22,2891809208
187,1,2891809208
243,23,2891809208
244,24,2891809208
258,25,2891809208
276,26,2891809208
277,4,2891809208
308,27,2891809208
324,28,2891809208
325,29,2891809208
344,30,2891809208
345,31,2891809208
14,7,3441197420
35,6,3441197420
81,5,3441197420
98,4,3441197420
167,3,3441197420
243,1,3441197420
344,2,3441197420
12,16,9536570801
13,17,9536570801
14,18,9536570801
15,19,9536570801
34,20,9536570801
35,21,9536570801
36,8,9536570801
37,9,9536570801
57,10,9536570801
58,22,9536570801
81,23,9536570801
82,6,9536570801
98,24,9536570801
99,7,9536570801
119,14,9536570801
120,25,9536570801
153,15,9536570801
167,12,9536570801
168,11,9536570801
179,13,9536570801
187,26,9536570801
243,27,9536570801
244,5,9536570801
258,28,9536570801
276,29,9536570801
277,30,9536570801
308,2,9536570801
324,1,9536570801
325,3,9536570801
344,31,9536570801
345,4,9536570801
10,20,7213187255
11,19,7213187255
20,18,7213187255
21,17,7213187255
27,16,7213187255
28,15,7213187255
30,14,7213187255
31,13,7213187255
72,12,7213187255
135,11,7213187255
146,10,7213187255
147,9,7213187255
169,8,7213187255
174,7,7213187255
175,6,7213187255
193,5,7213187255
203,4,7213187255
204,3,7213187255
256,2,7213187255
257,1,7213187255
11,3,6418859416
21,4,6418859416
28,10,6418859416
31,9,6418859416
147,8,6418859416
169,7,6418859416
174,6,6418859416
175,5,6418859416
193,2,6418859416
204,1,6418859416
10,20,8467513600
11,19,8467513600
20,18,8467513600
21,17,8467513600
27,16,8467513600
28,15,8467513600
30,6,8467513600
31,14,8467513600
72,3,8467513600
135,13,8467513600
146,1,8467513600
147,2,8467513600
169,12,8467513600
174,11,8467513600
175,10,8467513600
193,9,8467513600
203,4,8467513600
204,7,8467513600
256,5,8467513600
257,8,8467513600
12,12,4604821952
13,8,4604821952
14,1,4604821952
15,13,4604821952
34,14,4604821952
35,2,4604821952
36,15,4604821952
37,16,4604821952
57,17,4604821952
58,9,4604821952
81,3,4604821952
82,18,4604821952
98,4,4604821952
99,19,4604821952
119,20,4604821952
120,21,4604821952
153,22,4604821952
167,5,4604821952
168,23,4604821952
179,24,4604821952
187,25,4604821952
243,6,4604821952
244,26,4604821952
258,27,4604821952
276,28,4604821952
277,10,4604821952
308,29,4604821952
324,30,4604821952
325,11,4604821952
344,7,4604821952
345,31,4604821952
35,3,9739698923
81,1,9739698923
98,2,9739698923
119,6,9739698923
167,5,9739698923
344,4,9739698923
10,20,4064968791
11,12,4064968791
20,19,4064968791
21,7,4064968791
27,18,4064968791
28,8,4064968791
30,17,4064968791
31,9,4064968791
72,16,4064968791
135,2,4064968791
146,13,4064968791
147,5,4064968791
169,1,4064968791
174,3,4064968791
175,4,4064968791
193,10,4064968791
203,14,4064968791
204,6,4064968791
256,15,4064968791
257,11,4064968791
12,3,5088511365
13,21,5088511365
14,20,5088511365
15,1,5088511365
34,6,5088511365
35,22,5088511365
36,2,5088511365
37,5,5088511365
57,7,5088511365
58,23,5088511365
81,24,5088511365
82,8,5088511365
98,25,5088511365
99,9,5088511365
119,10,5088511365
120,26,5088511365
153,11,5088511365
167,27,5088511365
168,12,5088511365
179,13,5088511365
187,14,5088511365
243,28,5088511365
244,15,5088511365
258,16,5088511365
276,4,5088511365
277,29,5088511365
308,17,5088511365
324,18,5088511365
325,30,5088511365
344,31,5088511365
345,19,5088511365
12,15,3517382842
13,16,3517382842
14,17,3517382842
15,18,3517382842
34,19,3517382842
35,10,3517382842
36,11,3517382842
37,12,3517382842
57,13,3517382842
58,14,3517382842
81,6,3517382842
82,8,3517382842
98,7,3517382842
99,9,3517382842
119,20,3517382842
120,21,3517382842
153,22,3517382842
167,23,3517382842
168,24,3517382842
179,25,3517382842
187,26,3517382842
243,31,3517382842
244,27,3517382842
258,28,3517382842
276,29,3517382842
277,30,3517382842
308,3,3517382842
324,2,3517382842
325,4,3517382842
344,1,3517382842
345,5,3517382842
10,14,8132493346
11,12,8132493346
20,13,8132493346
21,1,8132493346
27,15,8132493346
28,2,8132493346
30,16,8132493346
31,11,8132493346
72,17,8132493346
135,10,8132493346
146,18,8132493346
147,3,8132493346
169,9,8132493346
174,8,8132493346
175,7,8132493346
193,4,8132493346
203,19,8132493346
204,6,8132493346
256,20,8132493346
257,5,8132493346
10,20,2957378135
11,11,2957378135
20,19,2957378135
21,12,2957378135
27,18,2957378135
28,10,2957378135
30,17,2957378135
31,9,2957378135
72,16,2957378135
135,8,2957378135
146,15,2957378135
147,6,2957378135
169,3,2957378135
174,1,2957378135
175,2,2957378135
193,4,2957378135
203,13,2957378135
204,7,2957378135
256,14,2957378135
257,5,2957378135
10,8,6973490717
11,9,6973490717
20,7,6973490717
21,10,6973490717
27,6,6973490717
28,11,6973490717
30,5,6973490717
31,12,6973490717
72,4,6973490717
135,13,6973490717
146,1,6973490717
147,14,6973490717
169,15,6973490717
174,16,6973490717
175,17,6973490717
193,18,6973490717
203,2,6973490717
204,19,6973490717
256,3,6973490717
257,20,6973490717
10,20,3305866871
11,12,3305866871
20,19,3305866871
21,13,3305866871
27,18,3305866871
28,14,3305866871
30,17,3305866871
31,15,3305866871
72,16,3305866871
135,1,3305866871
146,11,3305866871
147,10,3305866871
169,9,3305866871
174,8,3305866871
175,7,3305866871
193,2,3305866871
203,6,3305866871
204,3,3305866871
256,5,3305866871
257,4,3305866871
10,1,4574446462
11,2,4574446462
20,3,4574446462
21,4,4574446462
27,5,4574446462
28,6,4574446462
30,7,4574446462
31,8,4574446462
72,9,4574446462
135,10,4574446462
146,11,4574446462
147,12,4574446462
169,13,4574446462
174,14,4574446462
175,15,4574446462
193,16,4574446462
203,17,4574446462
204,18,4574446462
256,19,4574446462
257,20,4574446462
36,8,3262874587
82,9,3262874587
153,2,3262874587
168,5,3262874587
179,4,3262874587
187,3,3262874587
244,1,3262874587
308,7,3262874587
324,6,3262874587
345,10,3262874587
345,1,3131048193
10,3,7230227076
11,4,7230227076
20,5,7230227076
21,6,7230227076
27,7,7230227076
28,8,7230227076
30,9,7230227076
31,10,7230227076
72,11,7230227076
135,12,7230227076
146,13,7230227076
147,14,7230227076
169,15,7230227076
174,16,7230227076
175,17,7230227076
193,18,7230227076
203,19,7230227076
204,20,7230227076
256,2,7230227076
257,1,7230227076
10,12,9199584076
11,13,9199584076
20,14,9199584076
21,15,9199584076
27,16,9199584076
28,17,9199584076
30,18,9199584076
31,19,9199584076
72,20,9199584076
135,3,9199584076
146,2,9199584076
147,1,9199584076
169,4,9199584076
174,5,9199584076
175,6,9199584076
193,7,9199584076
203,8,9199584076
204,9,9199584076
256,10,9199584076
257,11,9199584076
12,11,2476770256
13,12,2476770256
14,4,2476770256
15,3,2476770256
34,13,2476770256
35,14,2476770256
36,15,2476770256
37,16,2476770256
57,5,2476770256
58,6,2476770256
81,18,2476770256
82,17,2476770256
98,20,2476770256
99,19,2476770256
119,7,2476770256
120,8,2476770256
153,21,2476770256
167,22,2476770256
168,23,2476770256
179,24,2476770256
187,25,2476770256
243,2,2476770256
244,1,2476770256
258,26,2476770256
276,27,2476770256
277,28,2476770256
308,29,2476770256
324,30,2476770256
325,31,2476770256
344,9,2476770256
345,10,2476770256
12,1,9941352740
13,2,9941352740
13,5,7541358993
58,4,7541358993
120,3,7541358993
277,7,7541358993
325,2,7541358993
12,14,6447367863
13,15,6447367863
14,16,6447367863
15,17,6447367863
34,3,6447367863
35,13,6447367863
36,12,6447367863
37,11,6447367863
57,10,6447367863
58,9,6447367863
81,18,6447367863
82,19,6447367863
98,20,6447367863
99,21,6447367863
119,22,6447367863
120,23,6447367863
153,24,6447367863
167,5,6447367863
168,4,6447367863
179,1,6447367863
187,2,6447367863
243,25,6447367863
244,26,6447367863
258,6,6447367863
276,7,6447367863
277,8,6447367863
308,27,6447367863
324,28,6447367863
325,29,6447367863
344,30,6447367863
345,31,6447367863
10,17,9447211785
11,5,9447211785
20,16,9447211785
21,6,9447211785
27,15,9447211785
28,4,9447211785
30,14,9447211785
31,3,9447211785
72,13,9447211785
135,8,9447211785
146,18,9447211785
147,7,9447211785
169,9,9447211785
174,1,9447211785
175,2,9447211785
193,11,9447211785
203,19,9447211785
204,12,9447211785
256,20,9447211785
257,10,9447211785
11,2,6977749213
21,1,6977749213
28,3,6977749213
31,4,6977749213
135,5,6977749213
147,6,6977749213
169,8,6977749213
174,7,6977749213
175,10,6977749213
193,9,6977749213
204,11,6977749213
257,12,6977749213
10,20,4227957509
11,18,4227957509
20,19,4227957509
21,17,4227957509
27,16,4227957509
28,15,4227957509
30,14,4227957509
31,13,4227957509
72,12,4227957509
135,11,4227957509
146,10,4227957509
147,9,4227957509
169,3,4227957509
174,4,4227957509
175,5,4227957509
193,2,4227957509
203,8,4227957509
204,1,4227957509
256,7,4227957509
257,6,4227957509
168,2,9884795314
179,3,9884795314
187,1,9884795314
12,27,2114913497
13,28,2114913497
14,30,2114913497
15,29,2114913497
34,31,2114913497
35,10,2114913497
36,11,2114913497
37,12,2114913497
57,13,2114913497
58,14,2114913497
81,15,2114913497
82,16,2114913497
98,17,2114913497
99,18,2114913497
119,8,2114913497
120,9,2114913497
153,19,2114913497
167,20,2114913497
168,21,2114913497
179,22,2114913497
187,23,2114913497
243,7,2114913497
244,6,2114913497
258,24,2114913497
276,25,2114913497
277,26,2114913497
308,2,2114913497
324,5,2114913497
325,4,2114913497
344,3,2114913497
345,1,2114913497
11,8,7236943884
21,9,7236943884
28,10,7236943884
31,11,7236943884
135,12,7236943884
146,13,7236943884
147,2,7236943884
169,1,7236943884
174,3,7236943884
193,4,7236943884
204,5,7236943884
257,7,7236943884
12,7,9127002921
13,8,9127002921
14,9,9127002921
15,10,9127002921
34,11,9127002921
35,12,9127002921
36,5,9127002921
37,4,9127002921
57,13,9127002921
58,14,9127002921
81,15,9127002921
82,16,9127002921
98,17,9127002921
99,18,9127002921
119,19,9127002921
120,20,9127002921
153,2,9127002921
167,21,9127002921
168,22,9127002921
179,23,9127002921
187,24,9127002921
243,6,9127002921
244,1,9127002921
258,25,9127002921
276,26,9127002921
277,27,9127002921
308,28,9127002921
324,29,9127002921
325,30,9127002921
344,31,9127002921
345,3,9127002921
10,7,2345468344
11,8,2345468344
20,9,2345468344
21,6,2345468344
27,10,2345468344
28,11,2345468344
30,12,2345468344
31,13,2345468344
72,14,2345468344
135,15,2345468344
146,1,2345468344
147,2,2345468344
169,16,2345468344
174,17,2345468344
175,18,2345468344
193,3,2345468344
203,4,2345468344
204,5,2345468344
256,19,2345468344
257,20,2345468344
11,11,3617097150
21,10,3617097150
28,9,3617097150
31,8,3617097150
135,7,3617097150
147,6,3617097150
169,5,3617097150
174,4,3617097150
175,3,3617097150
193,2,3617097150
204,1,3617097150
